label,text,source,category
1,Call 09095350301 and send our girls into erotic ecstacy. Just 60p/min. To stop texts call 08712460324 (nat rate),original_sms_spam,sms_spam
0,Am i that much bad to avoid like this?,original_sms_spam,legitimate
0,Yeah if we do have to get a random dude we need to change our info sheets to PARTY  &lt;#&gt; /7 NEVER STUDY just to be safe,original_sms_spam,legitimate
0,"That's cool he'll be here all night, lemme know when you're around",original_sms_spam,legitimate
1,This is the 2nd time we have tried to contact u. U have won the å£1450 prize to claim just call 09053750005 b4 310303. T&Cs/stop SMS 08718725756. 140ppm,original_sms_spam,sms_spam
0,"Hey elaine, is today's meeting still on?",original_sms_spam,legitimate
0,"\ME 2 BABE I FEEL THE SAME LETS JUST 4GET ABOUT IT+BOTH TRY +CHEER UP+NOT FIT SOO MUCHXXLOVE U LOCAXX\""""",original_sms_spam,legitimate
0,Yo we are watching a movie on netflix,original_sms_spam,legitimate
0,Got meh... When?,original_sms_spam,legitimate
0,"For you information, IKEA is spelled with all caps. That is not yelling. when you thought i had left you, you were sitting on the bed among the mess when i came in. i said we were going after you got home from class. please don't try and bullshit me. It makes me want to listen to you less.",original_sms_spam,legitimate
1,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt,original_sms_spam,sms_spam
0,Wrong phone! This phone! I answer this one but assume the other is people i don't well,original_sms_spam,legitimate
0,Bbq this sat at mine from 6ish. Ur welcome 2 come,original_sms_spam,legitimate
0,"Tee hee. Off to lecture, cheery bye bye.",original_sms_spam,legitimate
0,Call me when you get the chance plz &lt;3,original_sms_spam,legitimate
0,From 5 to 2 only my work timing.,original_sms_spam,legitimate
0,I'm in class. Will holla later,original_sms_spam,legitimate
1,URGENT! Your Mobile number has been awarded with a å£2000 Bonus Caller Prize. Call 09058095201 from land line. Valid 12hrs only,original_sms_spam,sms_spam
0,"'An Amazing Quote'' - \Sometimes in life its difficult to decide whats wrong!! a lie that brings a smile or the truth that brings a tear....\""""",original_sms_spam,legitimate
0,Good night my dear.. Sleepwell&amp;Take care,original_sms_spam,legitimate
1,"Your Aadhaar-linked SIM cards (10 numbers) have been used in drug trafficking. Supreme Court of India has seized assets worth Rs 4,00,000 in your name. Speak to officer now.",synthetic_scam,digital_arrest
0,"Brainless Baby Doll..:-D;-), vehicle sariyag drive madoke barolla..",original_sms_spam,legitimate
0,If You mean the website. Yes.,original_sms_spam,legitimate
1,Not heard from U4 a while. Call me now am here all night with just my knickers on. Make me beg for it like U did last time 01223585236 XX Luv Nikiyu4.net,original_sms_spam,sms_spam
0,K.k:)advance happy pongal.,original_sms_spam,legitimate
0,Oh that was a forwarded message. I thought you send that to me,original_sms_spam,legitimate
0,All sounds good. Fingers . Makes it difficult to type,original_sms_spam,legitimate
1,Wanna get laid 2nite? Want real Dogging locations sent direct to ur mobile? Join the UK's largest Dogging Network. Txt PARK to 69696 now! Nyt. ec2a. 3lp å£1.50/msg,original_sms_spam,sms_spam
0,How come?,original_sms_spam,legitimate
0,Can i get your opinion on something first?,original_sms_spam,legitimate
1,You have an important customer service announcement from PREMIER. Call FREEPHONE 0800 542 0578 now!,original_sms_spam,sms_spam
0,No it was cancelled yeah baby! Well that sounds important so i understand my darlin give me a ring later on this fone love Kate x,original_sms_spam,legitimate
0,That depends. How would you like to be treated? :),original_sms_spam,legitimate
0,Hey they r not watching movie tonight so i'll prob b home early...,original_sms_spam,legitimate
0,Thanks for looking out for me. I really appreciate.,original_sms_spam,legitimate
0,"The gas station is like a block away from my house, you'll drive right by it since armenia ends at swann and you have to take howard",original_sms_spam,legitimate
0,Esplanade lor. Where else...,original_sms_spam,legitimate
0,Infact happy new year. How are you where are you when are we seeing,original_sms_spam,legitimate
0,"What part of \don't initiate\"" don't you understand""",original_sms_spam,legitimate
0,LOOK AT THE FUCKIN TIME. WHAT THE FUCK YOU THINK IS UP,original_sms_spam,legitimate
0,Ofcourse I also upload some songs,original_sms_spam,legitimate
0,Dont talk to him ever ok its my word.,original_sms_spam,legitimate
0,Your IRCTC ticket PNR 1222500976 is confirmed. Train departs at 18:30 from Mumbai.,synthetic_ham,legitimate
0,"\Getting tickets 4 walsall tue 6 th march. My mate is getting me them on sat. ill pay my treat. Want 2 go. Txt bak .Terry\""""",original_sms_spam,legitimate
0,Excellent! Are you ready to moan and scream in ecstasy?,original_sms_spam,legitimate
1,Supreme Court case number NCB/DZ/350 has been filed against you. I am clerk to Justice Sharma. You must appear via video call or be held in contempt of court.,synthetic_scam,digital_arrest
0,Understand. his loss is my gain :) so do you work? School?,original_sms_spam,legitimate
0,"Aight, I'll hit you up when I get some cash",original_sms_spam,legitimate
0,"Oh, my love, it's soooo good to hear from you. Omg I missed you so much today. I'm sorry your having problems with the provider but thank you for tming me",original_sms_spam,legitimate
0,Got but got 2 colours lor. One colour is quite light n e other is darker lor. Actually i'm done she's styling my hair now.,original_sms_spam,legitimate
0,Reminder from Fortis: Your health checkup is scheduled for 28/4/2024. Fasting required from midnight.,synthetic_ham,legitimate
0,Yes. that will be fine. Love you. Be safe.,original_sms_spam,legitimate
0,Wat so late still early mah. Or we juz go 4 dinner lor. Aiya i dunno...,original_sms_spam,legitimate
0,"Feb  &lt;#&gt;  is \I LOVE U\"" day. Send dis to all ur \""VALUED FRNDS\"" evn me. If 3 comes back u'll gt married d person u luv! If u ignore dis u will lose ur luv 4 Evr""",original_sms_spam,legitimate
0,do u think that any girl will propose u today by seing ur bloody funky shit fucking face...............asssssholeeee................,original_sms_spam,legitimate
0,Thats cool! Sometimes slow and gentle. Sonetimes rough and hard :),original_sms_spam,legitimate
0,Your gas cylinder booking has been confirmed. Expected delivery: 21/11/2024.,synthetic_ham,legitimate
1,"Income Tax Department has detected Rs 2,50,000 of unexplained income in your accounts. Tax evasion case under Section 276C. I am calling from ITD Mumbai zonal office.",synthetic_scam,digital_arrest
0,hi baby im sat on the bloody bus at the mo and i wont be home until about 7:30 wanna do somethin later? call me later ortxt back jess xx,original_sms_spam,legitimate
0,Huh so early.. Then Ì_ having dinner outside izzit?,original_sms_spam,legitimate
0,"HI HUN! IM NOT COMIN 2NITE-TELL EVERY1 IM SORRY 4 ME, HOPE U AVA GOODTIME!OLI RANG MELNITE IFINK IT MITE B SORTED,BUT IL EXPLAIN EVERYTHIN ON MON.L8RS.x",original_sms_spam,legitimate
0,HI ITS KATE CAN U GIVE ME A RING ASAP XXX,original_sms_spam,legitimate
0,Take care and sleep well.you need to learn to change in life.you only need to get CONVINCED on that.i will wait but no more conversations between us.GET CONVINCED by that time.Your family is over for you in many senses.respect them but not overemphasise.or u have no role in my life.,original_sms_spam,legitimate
0,I'm at home. Please call,original_sms_spam,legitimate
0,Hope you are feeling great. Pls fill me in. Abiola,original_sms_spam,legitimate
0,2marrow only. Wed at  &lt;#&gt;  to 2 aha.,original_sms_spam,legitimate
0,Ok ok take care. I can understand.,original_sms_spam,legitimate
0,Just wanted to say holy shit you guys weren't kidding about this bud,original_sms_spam,legitimate
0,"Good afternoon, my love. It was good to see your words on YM and get your tm. Very smart move, my slave ... *smiles* ... I drink my coffee and await you.",original_sms_spam,legitimate
0,CERI U REBEL! SWEET DREAMZ ME LITTLE BUDDY!! C YA 2MORO! WHO NEEDS BLOKES,original_sms_spam,legitimate
0,"Do whatever you want. You know what the rules are. We had a talk earlier this week about what had to start happening, you showing responsibility. Yet, every week it's can i bend the rule this way? What about that way? Do whatever. I'm tired of having thia same argument with you every week. And a  &lt;#&gt;  movie DOESNT inlude the previews. You're still getting in after 1.",original_sms_spam,legitimate
1,"Aapke bank account se Rs 25,000 suspicious transactions hain. Yeh money laundering case hai. Court ne summons issue kiya hai. Abhi verify karo. Sir, I am connecting you to the Supreme Court judge. You must stay on a video call for the next 8 hours. This is a court-ordered digital custody.",synthetic_scam,digital_arrest
0,"Sorry, I'll call later",original_sms_spam,legitimate
0,Your IRCTC ticket PNR 6005817882 is confirmed. Train departs at 14:45 from Hyderabad.,synthetic_ham,legitimate
0,I am literally in bed and have been up for like  &lt;#&gt;  hours,original_sms_spam,legitimate
1,"Sir/Madam, your bank account in Canara Bank has been used for transferring Rs 3,00,000 to a terror-linked account. Cyber Crime Branch has issued a non-bailable warrant in your name. Aap ek bahut serious case mein involve hain. RBI Fraud Prevention Cell ne aapke khilaf warrant issue kiya hai. Abhi is call ko disconnect mat karo, warna hamare officer aapko arrest karenge.",synthetic_scam,digital_arrest
0,Nt joking seriously i told,original_sms_spam,legitimate
0,"\HEY DAS COOL... IKNOW ALL 2 WELLDA PERIL OF STUDENTFINANCIAL CRISIS!SPK 2 U L8R.\""""",original_sms_spam,legitimate
0,Those cocksuckers. If it makes you feel better ipads are worthless garbage novelty items and you should feel bad for even wanting one,original_sms_spam,legitimate
0,IÛ÷m parked next to a MINI!!!! When are you coming in today do you think?,original_sms_spam,legitimate
0,"Sorry, I'll call later",original_sms_spam,legitimate
0,MAYBE IF YOU WOKE UP BEFORE FUCKING 3 THIS WOULDN'T BE A PROBLEM.,original_sms_spam,legitimate
0,"K I'll head out in a few mins, see you there",original_sms_spam,legitimate
0,DO U WANT 2 MEET UP 2MORRO,original_sms_spam,legitimate
0,"St andre, virgil's cream",original_sms_spam,legitimate
1,Your passport has been flagged at all exit points. You cannot travel internationally. Only ED clearance after compliance payment can remove this flag.,synthetic_scam,digital_arrest
0,"I don't know, same thing that's wrong everyso often, he panicks starts goin on bout not bein good enough Û_",original_sms_spam,legitimate
0,Not a drop in the tank,original_sms_spam,legitimate
0,Juz go google n search 4 qet...,original_sms_spam,legitimate
1,"This is Inspector Rao, personal assistant to the Director of CBI. Your name has appeared in a hawala transaction linked to a cabinet minister. This is top secret. This is Special Officer Mehta from Cyber Crime Branch. Your Aadhaar number has been flagged in a money laundering case. Do NOT disconnect this call or you will be arrested immediately.",synthetic_scam,digital_arrest
1,"The court has decided that you may pay a surety amount of Rs 5,00,000 to avoid custody. This is completely legal and will be refunded once you are cleared.",synthetic_scam,digital_arrest
0,Your gas cylinder booking has been confirmed. Expected delivery: 19/11/2024.,synthetic_ham,legitimate
1,This call is being recorded by CBI. You are under observation. Do not move. Do not call police — we ARE the police. Stay on Telegram for verification.,synthetic_scam,digital_arrest
0,"Mmmmm ... It was sooooo good to wake to your words this morning, my Love!! Mmmm fuck ... I love you too, my Lion ... *devouring kiss from across the sea*",original_sms_spam,legitimate
0,I need details about that online job.,original_sms_spam,legitimate
1,"URGENT! Your Mobile No was awarded a å£2,000 Bonus Caller Prize on 1/08/03! This is our 2nd attempt to contact YOU! Call 0871-4719-523 BOX95QU BT National Rate",original_sms_spam,sms_spam
0,Yes... I trust u to buy new stuff ASAP so I can try it out,original_sms_spam,legitimate
